date,T (degC)
9/9/20 19:50,21.44
9/9/20 20:00,21.37
9/9/20 20:10,21.22
9/9/20 20:20,21.04
9/9/20 20:30,20.94
9/9/20 20:40,20.86
9/9/20 20:50,20.67
9/9/20 21:00,20.47
9/9/20 21:10,20.47
9/9/20 21:20,20.48
9/9/20 21:30,20.45
9/9/20 21:40,20.48
9/9/20 21:50,20.41
9/9/20 22:00,20.36
9/9/20 22:10,20.22
9/9/20 22:20,20.02
9/9/20 22:30,19.94
9/9/20 22:40,19.8
9/9/20 22:50,19.76
9/9/20 23:00,19.81
9/9/20 23:10,19.88
9/9/20 23:20,19.97
9/9/20 23:30,20.1
9/9/20 23:40,20.09
9/9/20 23:50,20.03
9/10/20 0:00,19.97
9/10/20 0:10,19.78
9/10/20 0:20,19.57
9/10/20 0:30,19.46
9/10/20 0:40,19.44
9/10/20 0:50,19.41
9/10/20 1:00,19.35
9/10/20 1:10,19.29
9/10/20 1:20,19.25
9/10/20 1:30,19.26
9/10/20 1:40,19.26
9/10/20 1:50,19.27
9/10/20 2:00,19.28
9/10/20 2:10,19.09
9/10/20 2:20,17.35
9/10/20 2:30,15.55
9/10/20 2:40,15.04
9/10/20 2:50,14.84
9/10/20 3:00,14.75
9/10/20 3:10,14.65
9/10/20 3:20,14.59
9/10/20 3:30,14.58
9/10/20 3:40,14.62
9/10/20 3:50,14.65
9/10/20 4:00,14.68
9/10/20 4:10,14.61
9/10/20 4:20,14.55
9/10/20 4:30,14.48
9/10/20 4:40,14.36
9/10/20 4:50,14.31
9/10/20 5:00,14.27
9/10/20 5:10,14.27
9/10/20 5:20,14.28
9/10/20 5:30,14.26
9/10/20 5:40,14.29
9/10/20 5:50,14.27
9/10/20 6:00,14.28
9/10/20 6:10,14.27
9/10/20 6:20,14.07
9/10/20 6:30,14.04
9/10/20 6:40,13.95
9/10/20 6:50,13.82
9/10/20 7:00,13.72
9/10/20 7:10,13.73
9/10/20 7:20,13.78
9/10/20 7:30,13.81
9/10/20 7:40,13.9
9/10/20 7:50,14.07
9/10/20 8:00,14.33
9/10/20 8:10,14.67
9/10/20 8:20,14.72
9/10/20 8:30,14.59
9/10/20 8:40,14.62
9/10/20 8:50,14.89
9/10/20 9:00,14.76
9/10/20 9:10,14.84
9/10/20 9:20,15.17
9/10/20 9:30,15.37
9/10/20 9:40,15.8
9/10/20 9:50,16.05
9/10/20 10:00,15.45
9/10/20 10:10,15.3
9/10/20 10:20,15.76
9/10/20 10:30,15.97
9/10/20 10:40,15.99
9/10/20 10:50,16.59
9/10/20 11:00,16.75
9/10/20 11:10,16.45
9/10/20 11:20,16.57
9/10/20 11:30,16.95
9/10/20 11:40,16.61
9/10/20 11:50,16.47
9/10/20 12:00,16.84
9/10/20 12:10,17.6
9/10/20 12:20,18.16
9/10/20 12:30,18.66
9/10/20 12:40,18.33
9/10/20 12:50,18.28
9/10/20 13:00,18.79
9/10/20 13:10,19.05
9/10/20 13:20,19.04
9/10/20 13:30,18.98
9/10/20 13:40,19.13
9/10/20 13:50,18.97
9/10/20 14:00,18.93
9/10/20 14:10,19.25
9/10/20 14:20,19.6
9/10/20 14:30,19.49
9/10/20 14:40,19.47
9/10/20 14:50,19.64
9/10/20 15:00,19.7
9/10/20 15:10,19.37
9/10/20 15:20,19.36
9/10/20 15:30,19.68
9/10/20 15:40,19.88
9/10/20 15:50,19.59
9/10/20 16:00,19.78
9/10/20 16:10,19.6
9/10/20 16:20,19.92
9/10/20 16:30,20.01
9/10/20 16:40,19.42
9/10/20 16:50,19.32
9/10/20 17:00,19.28
9/10/20 17:10,19.43
9/10/20 17:20,19.21
9/10/20 17:30,18.99
9/10/20 17:40,19
9/10/20 17:50,18.58
9/10/20 18:00,18.3
9/10/20 18:10,18.07
9/10/20 18:20,17.88
9/10/20 18:30,17.69
9/10/20 18:40,17.47
9/10/20 18:50,17.28
9/10/20 19:00,17.16
9/10/20 19:10,16.99
9/10/20 19:20,16.84
9/10/20 19:30,16.58
9/10/20 19:40,16.42
9/10/20 19:50,16.15
9/10/20 20:00,15.62
9/10/20 20:10,15.35
9/10/20 20:20,15.4
9/10/20 20:30,15.33
9/10/20 20:40,15.46
9/10/20 20:50,15.61
9/10/20 21:00,15.64
9/10/20 21:10,15.14
9/10/20 21:20,14.22
9/10/20 21:30,13.78
9/10/20 21:40,14.03
9/10/20 21:50,14.11
9/10/20 22:00,13.81
9/10/20 22:10,13.22
9/10/20 22:20,12.71
9/10/20 22:30,12.62
9/10/20 22:40,12.51
9/10/20 22:50,12.24
9/10/20 23:00,11.87
9/10/20 23:10,11.71
9/10/20 23:20,11.57
9/10/20 23:30,11.5
9/10/20 23:40,11.43
9/10/20 23:50,11.35
9/11/20 0:00,11.15
9/11/20 0:10,11.01
9/11/20 0:20,11.01
9/11/20 0:30,10.91
9/11/20 0:40,10.76
9/11/20 0:50,10.63
9/11/20 1:00,10.45
9/11/20 1:10,10.15
9/11/20 1:20,10.07
9/11/20 1:30,10.06
9/11/20 1:40,9.83
9/11/20 1:50,9.64
9/11/20 2:00,9.55
9/11/20 2:10,9.54
9/11/20 2:20,9.54
9/11/20 2:30,9.59
9/11/20 2:40,9.46
9/11/20 2:50,9.47
9/11/20 3:00,9.26
9/11/20 3:10,9.1
9/11/20 3:20,9.17
9/11/20 3:30,9.03
9/11/20 3:40,9.12
9/11/20 3:50,8.92
9/11/20 4:00,8.74
9/11/20 4:10,8.66
9/11/20 4:20,8.62
9/11/20 4:30,8.54
9/11/20 4:40,8.55
9/11/20 4:50,8.54
9/11/20 5:00,8.51
9/11/20 5:10,8.33
9/11/20 5:20,7.91
9/11/20 5:30,7.72
9/11/20 5:40,7.77
9/11/20 5:50,7.8
9/11/20 6:00,7.92
9/11/20 6:10,7.91
9/11/20 6:20,8.1
9/11/20 6:30,8.45
9/11/20 6:40,8.78
9/11/20 6:50,9.22
9/11/20 7:00,9.61
9/11/20 7:10,9.31
9/11/20 7:20,9.94
9/11/20 7:30,10.64
9/11/20 7:40,10.92
9/11/20 7:50,10.98
9/11/20 8:00,11.36
9/11/20 8:10,11.7
9/11/20 8:20,11.95
9/11/20 8:30,12.39
9/11/20 8:40,12.79
9/11/20 8:50,13.33
9/11/20 9:00,13.76
9/11/20 9:10,14
9/11/20 9:20,14.8
9/11/20 9:30,15.26
9/11/20 9:40,16.03
9/11/20 9:50,16.96
9/11/20 10:00,17.88
9/11/20 10:10,18.26
9/11/20 10:20,18.84
9/11/20 10:30,19.36
9/11/20 10:40,19.34
9/11/20 10:50,19.23
9/11/20 11:00,19.45
9/11/20 11:10,19.59
9/11/20 11:20,19.86
9/11/20 11:30,20.02
9/11/20 11:40,20.65
9/11/20 11:50,20.9
9/11/20 12:00,20.85
9/11/20 12:10,20.96
9/11/20 12:20,21.12
9/11/20 12:30,22.04
9/11/20 12:40,21.75
9/11/20 12:50,21.9
9/11/20 13:00,21.99
9/11/20 13:10,22.19
9/11/20 13:20,22.23
9/11/20 13:30,22.82
9/11/20 13:40,23.23
9/11/20 13:50,22.99
9/11/20 14:00,22.99
9/11/20 14:10,22.51
9/11/20 14:20,22.68
9/11/20 14:30,23.53
9/11/20 14:40,23.14
9/11/20 14:50,22.69
9/11/20 15:00,22.96
9/11/20 15:10,23.13
9/11/20 15:20,23.17
9/11/20 15:30,23.2
9/11/20 15:40,23.09
9/11/20 15:50,23.15
9/11/20 16:00,23.34
9/11/20 16:10,23.36
9/11/20 16:20,23.37
9/11/20 16:30,23.4
9/11/20 16:40,23.25
9/11/20 16:50,23.13
9/11/20 17:00,23.1
9/11/20 17:10,22.95
9/11/20 17:20,22.75
9/11/20 17:30,22.79
9/11/20 17:40,22.79
9/11/20 17:50,22.65
9/11/20 18:00,22.37
9/11/20 18:10,22.13
9/11/20 18:20,21.85
9/11/20 18:30,21.73
9/11/20 18:40,21.1
9/11/20 18:50,20.38
9/11/20 19:00,20.45
9/11/20 19:10,20.22
9/11/20 19:20,19.7
9/11/20 19:30,18.94
9/11/20 19:40,18.89
9/11/20 19:50,18.54
9/11/20 20:00,18.2
9/11/20 20:10,18.06
9/11/20 20:20,17.79
9/11/20 20:30,17.82
9/11/20 20:40,17.93
9/11/20 20:50,17.89
9/11/20 21:00,17.72
9/11/20 21:10,18.11
9/11/20 21:20,17.56
9/11/20 21:30,17.17
9/11/20 21:40,17.92
9/11/20 21:50,17.72
9/11/20 22:00,16.96
9/11/20 22:10,16.54
9/11/20 22:20,16.25
9/11/20 22:30,15.8
9/11/20 22:40,15.44
9/11/20 22:50,15.17
9/11/20 23:00,14.85
9/11/20 23:10,14.5
9/11/20 23:20,14.36
9/11/20 23:30,14.21
9/11/20 23:40,14.2
9/11/20 23:50,14.12
9/12/20 0:00,14.14
9/12/20 0:10,14
9/12/20 0:20,13.71
9/12/20 0:30,13.81
9/12/20 0:40,13.79
9/12/20 0:50,13.58
9/12/20 1:00,13.37
9/12/20 1:10,12.99
9/12/20 1:20,12.9
9/12/20 1:30,12.85
9/12/20 1:40,12.72
9/12/20 1:50,12.61
9/12/20 2:00,12.48
9/12/20 2:10,12.24
9/12/20 2:20,12.02
9/12/20 2:30,12.03
9/12/20 2:40,12.21
9/12/20 2:50,12.13
9/12/20 3:00,12.04
9/12/20 3:10,12.03
9/12/20 3:20,11.88
9/12/20 3:30,11.89
9/12/20 3:40,11.88
9/12/20 3:50,11.78
9/12/20 4:00,11.64
9/12/20 4:10,11.49
9/12/20 4:20,11.32
9/12/20 4:30,11.23
9/12/20 4:40,11.17
9/12/20 4:50,10.98
9/12/20 5:00,10.85
9/12/20 5:10,10.73
9/12/20 5:20,10.53
9/12/20 5:30,10.29
9/12/20 5:40,10.2
9/12/20 5:50,10.2
9/12/20 6:00,10.16
9/12/20 6:10,10.35
9/12/20 6:20,10.36
9/12/20 6:30,10.44
9/12/20 6:40,10.51
9/12/20 6:50,10.71
9/12/20 7:00,10.98
9/12/20 7:10,11.08
9/12/20 7:20,11.25
9/12/20 7:30,11.56
9/12/20 7:40,11.86
9/12/20 7:50,12.16
9/12/20 8:00,12.44
9/12/20 8:10,12.7
9/12/20 8:20,13.41
9/12/20 8:30,13.43
9/12/20 8:40,13.96
9/12/20 8:50,14.54
9/12/20 9:00,14.95
9/12/20 9:10,15.61
9/12/20 9:20,16.19
9/12/20 9:30,16.69
9/12/20 9:40,17.13
9/12/20 9:50,17.65
9/12/20 10:00,18.25
9/12/20 10:10,18.58
9/12/20 10:20,18.96
9/12/20 10:30,19.39
9/12/20 10:40,20.17
9/12/20 10:50,20.79
9/12/20 11:00,21.4
9/12/20 11:10,21.89
9/12/20 11:20,21.89
9/12/20 11:30,22.2
9/12/20 11:40,22.72
9/12/20 11:50,23.26
9/12/20 12:00,23.72
9/12/20 12:10,24.07
9/12/20 12:20,24.23
9/12/20 12:30,24.73
9/12/20 12:40,25.25
9/12/20 12:50,25.11
9/12/20 13:00,25.05
9/12/20 13:10,24.89
9/12/20 13:20,25.4
9/12/20 13:30,25.45
9/12/20 13:40,25.41
9/12/20 13:50,25.62
9/12/20 14:00,25.61
9/12/20 14:10,25.54
9/12/20 14:20,25.72
9/12/20 14:30,25.79
9/12/20 14:40,25.62
9/12/20 14:50,25.88
9/12/20 15:00,25.94
9/12/20 15:10,25.84
9/12/20 15:20,25.84
9/12/20 15:30,25.83
9/12/20 15:40,25.8
9/12/20 15:50,25.8
9/12/20 16:00,25.79
9/12/20 16:10,25.81
9/12/20 16:20,25.71
9/12/20 16:30,25.55
9/12/20 16:40,25.42
9/12/20 16:50,25.28
9/12/20 17:00,25.22
9/12/20 17:10,25.13
9/12/20 17:20,25.12
9/12/20 17:30,25.05
9/12/20 17:40,25.05
9/12/20 17:50,24.8
9/12/20 18:00,24.46
9/12/20 18:10,24.29
9/12/20 18:20,24.06
9/12/20 18:30,23.83
9/12/20 18:40,23.61
9/12/20 18:50,23.3
9/12/20 19:00,23.14
9/12/20 19:10,23.08
9/12/20 19:20,22.72
9/12/20 19:30,22.44
9/12/20 19:40,22.18
9/12/20 19:50,21.99
9/12/20 20:00,21.91
9/12/20 20:10,21.61
9/12/20 20:20,21.16
9/12/20 20:30,20.31
9/12/20 20:40,19.27
9/12/20 20:50,18.75
9/12/20 21:00,18.47
9/12/20 21:10,18.3
9/12/20 21:20,18.21
9/12/20 21:30,17.97
9/12/20 21:40,17.95
9/12/20 21:50,17.53
9/12/20 22:00,17.39
9/12/20 22:10,17.72
9/12/20 22:20,17.86
9/12/20 22:30,17.67
9/12/20 22:40,17.44
9/12/20 22:50,17.3
9/12/20 23:00,17.15
9/12/20 23:10,17.07
9/12/20 23:20,16.94
9/12/20 23:30,16.88
9/12/20 23:40,16.84
9/12/20 23:50,16.74
9/13/20 0:00,15.71
9/13/20 0:10,15.19
9/13/20 0:20,15.27
9/13/20 0:30,15.31
9/13/20 0:40,15.48
9/13/20 0:50,15.19
9/13/20 1:00,14.92
9/13/20 1:10,14.8
9/13/20 1:20,14.71
9/13/20 1:30,14.56
9/13/20 1:40,14.21
9/13/20 1:50,13.98
9/13/20 2:00,14.01
9/13/20 2:10,14.02
9/13/20 2:20,13.85
9/13/20 2:30,13.31
9/13/20 2:40,12.79
9/13/20 2:50,12.86
9/13/20 3:00,12.89
9/13/20 3:10,12.98
9/13/20 3:20,13.1
9/13/20 3:30,12.99
9/13/20 3:40,12.76
9/13/20 3:50,12.34
9/13/20 4:00,12.28
9/13/20 4:10,12.16
9/13/20 4:20,12.06
9/13/20 4:30,12.22
9/13/20 4:40,12.18
9/13/20 4:50,12.08
9/13/20 5:00,11.94
9/13/20 5:10,11.74
9/13/20 5:20,11.79
9/13/20 5:30,11.74
9/13/20 5:40,11.55
9/13/20 5:50,11.53
9/13/20 6:00,11.35
9/13/20 6:10,11.17
9/13/20 6:20,11.14
9/13/20 6:30,11.32
9/13/20 6:40,11.39
9/13/20 6:50,11.65
9/13/20 7:00,12.02
9/13/20 7:10,12.42
9/13/20 7:20,13.1
9/13/20 7:30,13.43
9/13/20 7:40,13.44
9/13/20 7:50,13.67
9/13/20 8:00,13.65
9/13/20 8:10,14.03
9/13/20 8:20,14.57
9/13/20 8:30,14.78
9/13/20 8:40,14.91
9/13/20 8:50,15.12
9/13/20 9:00,15.9
9/13/20 9:10,16.56
9/13/20 9:20,17.09
9/13/20 9:30,16.91
9/13/20 9:40,17.5
9/13/20 9:50,18.16
9/13/20 10:00,18.19
9/13/20 10:10,18.58
9/13/20 10:20,18.53
9/13/20 10:30,18.96
9/13/20 10:40,19.63
9/13/20 10:50,20.41
9/13/20 11:00,20.91
9/13/20 11:10,20.91
9/13/20 11:20,21.14
9/13/20 11:30,21.31
9/13/20 11:40,21.63
9/13/20 11:50,22.39
9/13/20 12:00,23.27
9/13/20 12:10,23.52
9/13/20 12:20,23.56
9/13/20 12:30,23.6
9/13/20 12:40,23.52
9/13/20 12:50,23.8
9/13/20 13:00,23.92
9/13/20 13:10,24.57
9/13/20 13:20,24.99
9/13/20 13:30,25.3
9/13/20 13:40,25.42
9/13/20 13:50,25.1
9/13/20 14:00,25.36
9/13/20 14:10,25.55
9/13/20 14:20,25.42
9/13/20 14:30,25.89
9/13/20 14:40,26.02
9/13/20 14:50,26.52
9/13/20 15:00,26.26
9/13/20 15:10,26.11
9/13/20 15:20,26.55
9/13/20 15:30,26.28
9/13/20 15:40,26.58
9/13/20 15:50,27.25
9/13/20 16:00,27.01
9/13/20 16:10,27.24
9/13/20 16:20,27.26
9/13/20 16:30,26.86
9/13/20 16:40,26.38
9/13/20 16:50,26.28
9/13/20 17:00,26.08
9/13/20 17:10,25.96
9/13/20 17:20,26.06
9/13/20 17:30,26.22
9/13/20 17:40,26.09
9/13/20 17:50,25.82
9/13/20 18:00,25.63
9/13/20 18:10,25.14
9/13/20 18:20,24.92
9/13/20 18:30,24.48
9/13/20 18:40,23.99
9/13/20 18:50,23.1
9/13/20 19:00,22.71
9/13/20 19:10,22.6
9/13/20 19:20,22.18
9/13/20 19:30,21.62
9/13/20 19:40,21.38
9/13/20 19:50,21.12
9/13/20 20:00,20.98
9/13/20 20:10,20.89
9/13/20 20:20,20.25
9/13/20 20:30,19.71
9/13/20 20:40,19.54
9/13/20 20:50,19.57
9/13/20 21:00,19.56
9/13/20 21:10,19.09
9/13/20 21:20,18.85
9/13/20 21:30,18.74
9/13/20 21:40,18.81
9/13/20 21:50,18.63
9/13/20 22:00,18.35
9/13/20 22:10,18.03
9/13/20 22:20,17.72
9/13/20 22:30,17.46
9/13/20 22:40,17.26
9/13/20 22:50,17.06
9/13/20 23:00,16.68
9/13/20 23:10,16.65
9/13/20 23:20,16.58
9/13/20 23:30,16.46
9/13/20 23:40,16.33
9/13/20 23:50,16.26
9/14/20 0:00,16.06
9/14/20 0:10,15.76
9/14/20 0:20,15.57
9/14/20 0:30,15.36
9/14/20 0:40,15.29
9/14/20 0:50,15.28
9/14/20 1:00,15.1
9/14/20 1:10,14.82
9/14/20 1:20,14.83
9/14/20 1:30,14.79
9/14/20 1:40,14.55
9/14/20 1:50,14.36
9/14/20 2:00,14.17
9/14/20 2:10,13.9
9/14/20 2:20,13.86
9/14/20 2:30,13.96
9/14/20 2:40,14.01
9/14/20 2:50,13.88
9/14/20 3:00,13.73
9/14/20 3:10,13.56
9/14/20 3:20,13.36
9/14/20 3:30,13.14
9/14/20 3:40,13.06
9/14/20 3:50,13.16
9/14/20 4:00,13.18
9/14/20 4:10,13.09
9/14/20 4:20,13.01
9/14/20 4:30,12.9
9/14/20 4:40,12.65
9/14/20 4:50,12.57
9/14/20 5:00,12.51
9/14/20 5:10,12.44
9/14/20 5:20,12.43
9/14/20 5:30,12.39
9/14/20 5:40,12.29
9/14/20 5:50,12.13
9/14/20 6:00,11.94
9/14/20 6:10,11.73
9/14/20 6:20,11.64
9/14/20 6:30,11.78
9/14/20 6:40,12.13
9/14/20 6:50,12.43
9/14/20 7:00,12.55
9/14/20 7:10,12.78
9/14/20 7:20,13.17
9/14/20 7:30,13.61
9/14/20 7:40,13.78
9/14/20 7:50,14.38
9/14/20 8:00,15.37
9/14/20 8:10,15.76
9/14/20 8:20,16.54
9/14/20 8:30,16.82
9/14/20 8:40,17.57
9/14/20 8:50,18
9/14/20 9:00,17.92
9/14/20 9:10,18.84
9/14/20 9:20,19.52
9/14/20 9:30,19.7
9/14/20 9:40,19.72
9/14/20 9:50,19.94
9/14/20 10:00,20.37
9/14/20 10:10,21.09
9/14/20 10:20,21.77
9/14/20 10:30,22.45
9/14/20 10:40,22.97
9/14/20 10:50,23.52
9/14/20 11:00,24.42
9/14/20 11:10,24.84
9/14/20 11:20,25.39
9/14/20 11:30,25.9
9/14/20 11:40,25.86
9/14/20 11:50,26.3
9/14/20 12:00,26.71
9/14/20 12:10,27.02
9/14/20 12:20,27.29
9/14/20 12:30,27.65
9/14/20 12:40,27.95
9/14/20 12:50,27.98
9/14/20 13:00,28.11
9/14/20 13:10,28.34
9/14/20 13:20,28.3
9/14/20 13:30,28.2
9/14/20 13:40,28.05
9/14/20 13:50,28.37
9/14/20 14:00,28.51
9/14/20 14:10,28.85
9/14/20 14:20,29.46
9/14/20 14:30,29.46
9/14/20 14:40,29.45
9/14/20 14:50,29.77
9/14/20 15:00,29.77
9/14/20 15:10,29.58
9/14/20 15:20,29.62
9/14/20 15:30,29.62
9/14/20 15:40,29.54
9/14/20 15:50,29.49
9/14/20 16:00,29.84
9/14/20 16:10,29.83
9/14/20 16:20,29.63
9/14/20 16:30,29.48
9/14/20 16:40,29.42
9/14/20 16:50,29.41
9/14/20 17:00,29.34
9/14/20 17:10,29.25
9/14/20 17:20,29.07
9/14/20 17:30,29
9/14/20 17:40,28.69
9/14/20 17:50,28.14
9/14/20 18:00,27.79
9/14/20 18:10,27.56
9/14/20 18:20,27.22
9/14/20 18:30,26.71
9/14/20 18:40,26.39
9/14/20 18:50,26.26
9/14/20 19:00,25.97
9/14/20 19:10,25.62
9/14/20 19:20,24.7
9/14/20 19:30,24.27
9/14/20 19:40,23.88
9/14/20 19:50,23.51
9/14/20 20:00,23.07
9/14/20 20:10,22.63
9/14/20 20:20,22.45
9/14/20 20:30,22.79
9/14/20 20:40,22.61
9/14/20 20:50,22.12
9/14/20 21:00,21.75
9/14/20 21:10,21.37
9/14/20 21:20,21.05
9/14/20 21:30,20.86
9/14/20 21:40,20.45
9/14/20 21:50,19.95
9/14/20 22:00,19.76
9/14/20 22:10,19.62
9/14/20 22:20,19.64
9/14/20 22:30,19.46
9/14/20 22:40,19.14
9/14/20 22:50,18.82
9/14/20 23:00,18.55
9/14/20 23:10,18.55
9/14/20 23:20,18.15
9/14/20 23:30,17.7
9/14/20 23:40,17.63
9/14/20 23:50,17.54
9/15/20 0:00,17.37
9/15/20 0:10,17.18
9/15/20 0:20,17.06
9/15/20 0:30,17.08
9/15/20 0:40,17.07
9/15/20 0:50,16.85
9/15/20 1:00,16.48
9/15/20 1:10,16.23
9/15/20 1:20,16.22
9/15/20 1:30,16.22
9/15/20 1:40,15.85
9/15/20 1:50,15.59
9/15/20 2:00,15.28
9/15/20 2:10,15.12
9/15/20 2:20,14.96
9/15/20 2:30,14.72
9/15/20 2:40,14.5
9/15/20 2:50,14.41
9/15/20 3:00,14.53
9/15/20 3:10,14.65
9/15/20 3:20,14.58
9/15/20 3:30,14.58
9/15/20 3:40,14.32
9/15/20 3:50,14.12
9/15/20 4:00,14.07
9/15/20 4:10,14.12
9/15/20 4:20,13.87
9/15/20 4:30,13.71
9/15/20 4:40,13.74
9/15/20 4:50,13.78
9/15/20 5:00,13.91
9/15/20 5:10,13.54
9/15/20 5:20,13.31
9/15/20 5:30,13.28
9/15/20 5:40,13.47
9/15/20 5:50,13.61
9/15/20 6:00,13.47
9/15/20 6:10,13.17
9/15/20 6:20,12.94
9/15/20 6:30,13.18
9/15/20 6:40,13.57
9/15/20 6:50,14.15
9/15/20 7:00,14.53
9/15/20 7:10,14.7
9/15/20 7:20,14.93
9/15/20 7:30,15.23
9/15/20 7:40,15.9
9/15/20 7:50,16.41
9/15/20 8:00,17
9/15/20 8:10,17.49
9/15/20 8:20,18.05
9/15/20 8:30,17.83
9/15/20 8:40,18.23
9/15/20 8:50,18.54
9/15/20 9:00,18.8
9/15/20 9:10,19.09
9/15/20 9:20,19.61
9/15/20 9:30,20.02
9/15/20 9:40,20.55
9/15/20 9:50,21.17
9/15/20 10:00,21.75
9/15/20 10:10,22.7
9/15/20 10:20,23.35
9/15/20 10:30,23.56
9/15/20 10:40,23.61
9/15/20 10:50,24.4
9/15/20 11:00,24.71
9/15/20 11:10,25.07
9/15/20 11:20,25.62
9/15/20 11:30,25.92
9/15/20 11:40,26.17
9/15/20 11:50,26.28
9/15/20 12:00,26.41
9/15/20 12:10,26.73
9/15/20 12:20,27.04
9/15/20 12:30,27.57
9/15/20 12:40,28.01
9/15/20 12:50,28.01
9/15/20 13:00,28.18
9/15/20 13:10,28.7
9/15/20 13:20,28.89
9/15/20 13:30,29.43
9/15/20 13:40,29.63
9/15/20 13:50,29.54
9/15/20 14:00,29.51
9/15/20 14:10,29.69
9/15/20 14:20,29.74
9/15/20 14:30,29.61
9/15/20 14:40,29.7
9/15/20 14:50,29.88
9/15/20 15:00,29.93
9/15/20 15:10,29.98
9/15/20 15:20,29.82
9/15/20 15:30,29.93
9/15/20 15:40,30.1
9/15/20 15:50,30.16
9/15/20 16:00,30.03
9/15/20 16:10,30.06
9/15/20 16:20,29.81
9/15/20 16:30,29.45
9/15/20 16:40,29.31
9/15/20 16:50,29.19
9/15/20 17:00,29.17
9/15/20 17:10,29.1
9/15/20 17:20,29.18
9/15/20 17:30,29.46
9/15/20 17:40,29.39
9/15/20 17:50,28.56
9/15/20 18:00,27.67
9/15/20 18:10,27.3
9/15/20 18:20,27.21
9/15/20 18:30,26.73
9/15/20 18:40,26.24
9/15/20 18:50,25.79
9/15/20 19:00,25.11
9/15/20 19:10,24.78
9/15/20 19:20,24.41
9/15/20 19:30,24.41
9/15/20 19:40,23.79
9/15/20 19:50,23.35
9/15/20 20:00,23.18
9/15/20 20:10,23.1
9/15/20 20:20,22.5
9/15/20 20:30,22.12
9/15/20 20:40,22.06
9/15/20 20:50,21.94
9/15/20 21:00,21.65
9/15/20 21:10,21.64
9/15/20 21:20,21.36
9/15/20 21:30,20.37
9/15/20 21:40,20.19
9/15/20 21:50,19.9
9/15/20 22:00,19.75
9/15/20 22:10,19.54
9/15/20 22:20,19.17
9/15/20 22:30,18.9
9/15/20 22:40,18.68
9/15/20 22:50,18.48
9/15/20 23:00,18.13
9/15/20 23:10,17.87
9/15/20 23:20,17.79
9/15/20 23:30,17.72
9/15/20 23:40,17.72
9/15/20 23:50,17.75
9/16/20 0:00,17.75
9/16/20 0:10,17.76
9/16/20 0:20,17.38
9/16/20 0:30,17.18
9/16/20 0:40,16.97
9/16/20 0:50,16.66
9/16/20 1:00,16.36
9/16/20 1:10,16.14
9/16/20 1:20,16.28
9/16/20 1:30,16.35
9/16/20 1:40,16.11
9/16/20 1:50,15.89
9/16/20 2:00,16.07
9/16/20 2:10,16.05
9/16/20 2:20,15.55
9/16/20 2:30,15.53
9/16/20 2:40,15.56
9/16/20 2:50,15.72
9/16/20 3:00,15.55
9/16/20 3:10,15.39
9/16/20 3:20,15.34
9/16/20 3:30,15.12
9/16/20 3:40,14.9
9/16/20 3:50,14.95
9/16/20 4:00,15.05
9/16/20 4:10,15
9/16/20 4:20,14.86
9/16/20 4:30,14.85
9/16/20 4:40,14.79
9/16/20 4:50,14.76
9/16/20 5:00,14.43
9/16/20 5:10,14.01
9/16/20 5:20,13.86
9/16/20 5:30,13.9
9/16/20 5:40,13.99
9/16/20 5:50,13.97
9/16/20 6:00,14.02
9/16/20 6:10,14.2
9/16/20 6:20,14.29
9/16/20 6:30,14.64
9/16/20 6:40,15.05
9/16/20 6:50,15.48
9/16/20 7:00,15.37
9/16/20 7:10,15.84
9/16/20 7:20,16.15
9/16/20 7:30,16.22
9/16/20 7:40,16.14
9/16/20 7:50,16.6
9/16/20 8:00,17.22
9/16/20 8:10,17.78
9/16/20 8:20,18.11
9/16/20 8:30,18.66
9/16/20 8:40,19.25
9/16/20 8:50,19.24
9/16/20 9:00,19.63
9/16/20 9:10,20.08
9/16/20 9:20,20.55
9/16/20 9:30,21.29
9/16/20 9:40,22.1
9/16/20 9:50,22.66
9/16/20 10:00,23.05
9/16/20 10:10,23.82
9/16/20 10:20,24.55
9/16/20 10:30,25.03
9/16/20 10:40,25.22
9/16/20 10:50,25.07
9/16/20 11:00,25.14
9/16/20 11:10,25.46
9/16/20 11:20,25.97
9/16/20 11:30,26.36
9/16/20 11:40,26.71
9/16/20 11:50,26.74
9/16/20 12:00,27.13
9/16/20 12:10,27.06
9/16/20 12:20,27.1
9/16/20 12:30,27.4
9/16/20 12:40,27.96
9/16/20 12:50,28.25
9/16/20 13:00,28.5
9/16/20 13:10,28.41
9/16/20 13:20,28.56
9/16/20 13:30,28.38
9/16/20 13:40,29.26
9/16/20 13:50,29.13
9/16/20 14:00,28.94
9/16/20 14:10,29.11
9/16/20 14:20,29.2
9/16/20 14:30,29.14
9/16/20 14:40,29.05
9/16/20 14:50,29.19
9/16/20 15:00,29.29
9/16/20 15:10,28.68
9/16/20 15:20,28.46
9/16/20 15:30,28.44
9/16/20 15:40,28.29
9/16/20 15:50,27.93
9/16/20 16:00,27.83
9/16/20 16:10,27.37
9/16/20 16:20,27.09
9/16/20 16:30,26.93
9/16/20 16:40,26.81
9/16/20 16:50,26.78
9/16/20 17:00,26.77
9/16/20 17:10,26.37
9/16/20 17:20,25.96
9/16/20 17:30,25.88
9/16/20 17:40,26.09
9/16/20 17:50,26.09
9/16/20 18:00,25.56
9/16/20 18:10,24.83
9/16/20 18:20,24.88
